!f:$UNITGRAPHS/dxrds.f
\Title ic030.0.rds.DTb.trl 135 to 191 Binoc
#Preperiod 0.050, rate 1.79 +- 0.000  n = 56
Delay = 0
\xy-e
-1.2001 7.99 5 3.30
-1.0001 16.43 4 5.27
-0.8000 25.71 4 5.83
-0.6000 28.57 4 2.33
-0.4000 27.62 3 5.30
-0.2000 28.57 4 2.61
0.0000 23.57 4 3.57
0.2000 2.86 4 2.02
0.4000 0.00 4 0.00
0.6000 0.71 4 0.71
0.8000 2.86 4 1.17
1.0001 0.71 4 0.71
1.2001 4.29 4 1.43
\label i=2 te=Blank \2_
\xy-e--
0.0000 3.57 4 1.80
\yax 0 30
\xax -1.20 1.20
\label i=1 te=n=3 - 5 NOBACK wi=10.00 or=180.00sl=1
