!f:$UNITGRAPHS/pddp.f
\Title ic061.0.nsines.PDDPc.trl 1179 to 1374 Binoc
#Preperiod 0.050, rate 4.35 +- 0.000  n = 193
\Xlabel Position Disp
dp = -1.57
\label i=2 te=dp = -1.57 \1_
\xy-e
-1.0000 9.50 5 2.67
-0.8000 3.12 4 1.20
-0.6000 8.75 4 5.05
-0.4000 8.12 4 2.57
-0.2000 8.12 4 2.77
0.0000 11.72 16 2.09
0.2000 5.63 4 1.88
0.4000 3.13 4 1.20
0.6000 7.50 4 3.06
0.8000 7.50 4 2.28
1.0000 6.25 4 4.62
dp = 0.00
\label i=3 te=dp = 0.00 \2_
\xy-e
-1.0000 3.75 4 0.72
-0.8000 8.13 4 3.59
-0.6000 6.25 4 2.17
-0.4000 13.75 4 3.61
-0.2000 8.75 4 1.61
0.0000 5.28 9 1.69
0.2000 10.00 4 6.12
0.4000 5.62 4 3.12
0.6000 10.62 4 8.12
0.8000 5.62 4 0.62
1.0000 3.12 4 1.20
dp = 1.57
\label i=4 te=dp = 1.57 \3_
\xy-e
-1.0000 13.12 4 8.38
-0.8000 6.88 4 1.57
-0.6000 7.50 4 4.33
-0.4000 9.38 4 6.07
-0.2000 6.88 4 2.77
0.0000 1.67 3 0.83
0.2000 0.00 4 0.00
0.4000 3.75 4 1.61
0.6000 10.00 4 5.10
0.8000 3.75 4 1.61
1.0000 5.62 4 1.57
dp = 3.14
\label i=5 te=dp = 3.14 \4_
\xy-e
-1.0000 1.25 4 1.25
-0.8000 5.62 4 2.13
-0.6000 13.75 4 8.81
-0.4000 7.50 4 3.39
-0.2000 6.87 4 2.77
0.0000 8.13 4 6.49
0.2000 7.50 4 2.04
0.4000 4.38 4 1.88
0.6000 11.25 4 2.39
0.8000 3.13 4 1.57
1.0000 3.12 4 1.88
\yax 0 20
\xax -1.00 1.00
\label i=1 te=n=3 - 16 tf=10.00 sf=3 wi=14.98 hi=15.00 or=60.00 RandPhase co=1 t=0.40 nc=47.00  sM=0.00
