!f:$UNITGRAPHS/seq2.f
\xyyygyyy
\g2
\xax 0 49.0155
\yax -135.00 45.00
\l2
\cm dx = -0.8000
\l3
\cm dx = -0.6000
\g1
\xax 0 49.0155
\yax 0 25
\l2
\cm dx = -0.8000
\l3
\cm dx = -0.6000
0.0 6 * 6 -135.00 * -135.00 # 0 148647
0.5 0 * 0 45.00 * 45.00 # 1 153481
1.0 23 * 23 -135.00 * -135.00 # 2 158314
1.4 0 * 0 45.00 * 45.00 # 3 163147
2.5 4 * 4 45.00 * 45.00 # 4 173313
2.9 18 * 18 -135.00 * -135.00 # 5 178146
3.4 3 * 3 -135.00 * -135.00 # 6 182980
3.9 1 * 1 45.00 * 45.00 # 7 187813
4.9 0 * 0 45.00 * 45.00 # 8 197979
5.4 16 * 16 -135.00 * -135.00 # 9 202813
5.9 0 * 0 45.00 * 45.00 # 10 207646
6.4 8 * 8 -135.00 * -135.00 # 11 212479
7.4 23 * 23 -135.00 * -135.00 # 12 222645
7.9 2 * 2 45.00 * 45.00 # 13 227479
8.4 0 * 0 45.00 * 45.00 # 14 232312
8.8 5 * 5 -135.00 * -135.00 # 15 237145
9.8 0 * 0 -135.00 * -135.00 # 16 247145
10.3 0 0 * 45.00 45.00 * # 17 251978
10.8 7 7 * -135.00 -135.00 * # 18 256811
11.3 2 2 * -135.00 -135.00 * # 19 261645
12.3 4 * 4 -135.00 * -135.00 # 20 271811
12.8 3 3 * -135.00 -135.00 * # 21 276644
13.3 3 * 3 -135.00 * -135.00 # 22 281477
13.8 3 * 3 45.00 * 45.00 # 23 286311
14.8 3 * 3 45.00 * 45.00 # 24 296477
15.3 24 * 24 -135.00 * -135.00 # 25 301310
15.7 2 * 2 45.00 * 45.00 # 26 306143
16.2 0 * 0 45.00 * 45.00 # 27 310976
17.2 16 * 16 -135.00 * -135.00 # 28 320976
17.7 2 * 2 45.00 * 45.00 # 29 325809
18.2 0 * 0 -135.00 * -135.00 # 30 330643
18.7 0 * 0 45.00 * 45.00 # 31 335476
19.7 6 * 6 -135.00 * -135.00 # 32 345642
20.2 22 * 22 -135.00 * -135.00 # 33 350475
20.7 4 * 4 -135.00 * -135.00 # 34 355309
22.6 0 0 * 45.00 45.00 * # 35 374975
23.6 2 * 2 45.00 * 45.00 # 36 385141
24.1 20 * 20 -135.00 * -135.00 # 37 389975
24.6 3 * 3 -135.00 * -135.00 # 38 394808
25.1 5 * 5 45.00 * 45.00 # 39 399641
26.1 1 * 1 45.00 * 45.00 # 40 409807
26.6 20 * 20 -135.00 * -135.00 # 41 414641
27.1 3 * 3 -135.00 * -135.00 # 42 419474
27.6 19 * 19 -135.00 * -135.00 # 43 424307
30.3 2 * 2 45.00 * 45.00 # 45 452140
30.8 5 * 5 -135.00 * -135.00 # 46 456973
31.3 0 0 * 45.00 45.00 * # 47 461806
31.8 2 * 2 45.00 * 45.00 # 48 466639
32.8 1 * 1 45.00 * 45.00 # 49 476806
33.3 18 * 18 -135.00 * -135.00 # 50 481639
33.8 6 * 6 -135.00 * -135.00 # 51 486472
34.3 2 * 2 45.00 * 45.00 # 52 491305
35.3 0 * 0 -135.00 * -135.00 # 53 501305
35.7 0 * 0 45.00 * 45.00 # 54 506138
36.2 7 7 * -135.00 -135.00 * # 55 510972
36.7 1 * 1 45.00 * 45.00 # 56 515805
37.7 23 * 23 -135.00 * -135.00 # 57 525971
38.2 7 * 7 -135.00 * -135.00 # 58 530805
38.7 3 * 3 45.00 * 45.00 # 59 535638
39.2 0 0 * 45.00 45.00 * # 60 540471
40.2 25 * 25 -135.00 * -135.00 # 61 550471
40.7 15 * 15 -135.00 * -135.00 # 62 555304
41.1 2 * 2 -135.00 * -135.00 # 63 560137
41.6 24 * 24 -135.00 * -135.00 # 64 564970
42.6 0 * 0 45.00 * 45.00 # 65 575137
43.1 5 * 5 -135.00 * -135.00 # 66 579970
43.6 1 * 1 45.00 * 45.00 # 67 584803
44.1 7 7 * -135.00 -135.00 * # 68 589636
45.1 15 * 15 -135.00 * -135.00 # 69 599803
45.6 1 * 1 -135.00 * -135.00 # 70 604636
46.1 0 * 0 45.00 * 45.00 # 71 609469
46.6 2 * 2 45.00 * 45.00 # 72 614302
47.6 3 * 3 45.00 * 45.00 # 73 624302
48.0 1 * 1 45.00 * 45.00 # 74 629136
48.5 8 * 8 -135.00 * -135.00 # 75 633968
49.0 0 * 0 45.00 * 45.00 # 76 638802
