!f:$UNITGRAPHS/dxrds.f
\Title ic046.0.rds.DTc.trl 612 to 729 Binoc
#Preperiod 0.050, rate 36.49 +- 2.000  n = 114
Delay = 0
\xy-e
-1.2001 78.86 10 3.22
-1.0001 87.14 8 5.37
-0.8000 91.74 9 5.22
-0.6000 91.79 8 8.99
-0.4000 93.57 8 5.60
-0.2000 107.13 8 6.23
0.0000 115.72 8 4.71
0.2000 130.00 8 6.36
0.4000 105.72 8 7.22
0.6000 96.79 8 5.38
0.8000 92.85 8 5.86
1.0001 94.70 7 4.39
1.2001 89.30 8 4.94
\label i=2 te=Blank \2_
\xy-e--
0.0000 11.07 8 1.83
\yax 0 140
\xax -1.20 1.20
\label i=1 te=n=7 - 10 Bd0.00,co=1.00 dy=0.0000 wi=14.98 or=110.00sl=1
